id,name,requirements,tasks,summary,pageUrl
JOB125783262226,SR DATA ANALYST - DISTRIBUTION ANALYTICS,,,"
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilities to synthesize ...",https://militaryjobs.homedepot.com/EC28B04E5BDE4640B0C619F2511A3BBD25
JOB125905323052,Data Analyst Supply Chain Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/georgia/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_medium=.JOBS%20Universe
JOB126131373088,"SENIOR DATA ANALYST SUPPLY CHAIN Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-data-analyst-supply-chain/jobs-in/atlanta/georgia/usa/jobs/?vs=25&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB126144234518,DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/5B4C983DF8BA46A7B1426B1808F0C5AE25
JOB126343971849,SR DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilities to synthesize ...",https://militaryjobs.homedepot.com/atlanta-ga/sr-data-analyst-supply-chain-analytics/3547147E88734377A5B330E06B1C9D87/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB126454334489,SR DATA ANALYST - SUPPLY CHAIN,,,"
Job Information
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilitie...",https://militaryjobs.homedepot.com/atlanta-ga/sr-data-analyst-supply-chain/9966D1780CB8431298BB0E72DB828AB6/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe
JOB126531290139,The Home Depot PRO Data Analyst Jobs in Florida,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/the-home-depot-pro-data-analyst/jobs-in/florida/usa/jobs/?vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed
JOB127452906515,"Hdqc Digital Content Data Analyst Jobs in Vancouver, WA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/hdqc-digital-content-data-analyst/jobs-in/vancouver/washington/usa/jobs/?utm_campaign=.JOBS+RSS+Feed&vs=25&utm_medium=.JOBS+Universe&utm_source=.JOBS+RSS+Feed-DE
JOB127463893099,Combat Systems Data Analyst/Engineer,"BS in Engineering, Mathematics, Physics, Computer Science or equivalent.,1-5 years of demonstrated ability to develop innovative solutions and conduct detailed analysis or similar experience gained academically via coursework or school projects.,Familiarity with MATLAB, C++, Java, or similar programming languages.,Familiarity with established systems engineering best practices. Knowledge of probability and statistics.,Demonstrated analytic capabilities, firm math foundation, strong written and oral communication skills.,Must have ability to obtain a Secret clearance.,MS or PhD in Engineering, Mathematics, Physics, Computer Science or equivalent.,Demonstrated ability to work with others to reach a common goal.,Experience using MATLAB and Simulink.,Knowledge of advanced physics, and computer programming.,Background in combat systems, radar systems, Cooperative Engagement Capability, and/or missile integration.,Current SECRET (or above) clearance.","Analyze data from combat system test events and simulation environments with an initial focus on anti-air warfare (AAW) fire control loop (FCL). (50%),Further investigate system-of-systems interactions through requirements analysis, root cause analysis, interface description documents, and consultation with subject matter experts. (30%),Perform simulation studies in support of root cause analysis, issue resolution, and testing. (10%),Support sponsors by observing test events and communicating evaluation of end-to-end combat system performance. (10%)","
Job description
Introduction:
The Force-Level Computing and Systems Development Group (A3A) of the ...",https://stackoverflow.com/jobs/161348/combat-systems-data-analyst-engineer-jhu-applied-physics-laboratory
JOB127722521603,SR DATA ANALYST- SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilities to synthesize ...",https://militaryjobs.homedepot.com/atlanta-ga/sr-data-analyst-supply-chain-analytics/A9BC2AB57DD0454CA21D085A05D307FF/job/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed
JOB127724756341,Data Analyst,"BS degree in Mathematics, Statistics, Computer Science, Engineering, or equivalent.,2+ years of related work experience.,2+ years of experience using SQL or other relational databases.,Experience with HTML is a plus.,Experience using Tableau or other visualization tools is a plus.,Experience using statistical programming languages is a plus.,Deep-seated personal integrity.,Self-starter, with ability to self-manage and take ownership of work. Keen sense of accountability.","Build and QA data batches to support execution of email campaigns.,Build and QA HTML to support conditionally based targeted messages.,Support configurations and testing business processes in admissions software.,Fulfill reporting requirements across multiple teams in the organization.,Validate data quality to support data related activities across the organization.,Perform rigorous data standardization and quality assurance, independently and in conjunction with the other teams at QuestBridge.","
QuestBridge is a nonprofit organization that connects outstanding low-income students with educatio...",https://www.idealist.org/en/nonprofit-job/d4ac0a41f369413eae3f9ab2f1e56cc9-data-analyst-questbridge-quest-scholars-program-palo-alto
JOB128143623226,Senior Data Analyst Supply Chain Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-data-analyst-supply-chain/jobs-in/georgia/usa/jobs/?utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&vs=25
JOB128248677438,HOME DEPOT PRO DATA ANALYST Jobs in Florida,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/home-depot-pro-data-analyst/jobs-in/florida/usa/jobs/?vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed
JOB128392382144,Data Analyst,,,"About the Role:
We are seeking candidates who demonstrate thorough research abilities, air-tight org...",https://www.indeed.com/viewjob?jk=003647b3eea4c6fe&from=rje&rgtk=1ch904k482tlbdpo
