id,name,requirements,tasks,summary,pageUrl
JOB172809836009,DEVOPS ENGINEER,,"Automate deployment with Puppet, monitoring, management and incident response.,Proposal, creation and maintenance of several levels dashboards to monitor applications and systems’ health.,Identify problems as they arise and diagnose them in every tier of solution (Backend, Frontend, Systems, Database, etc.).,Prepare quick solutions and workarounds to known issues and problems to maintain service whilst the teams investigate a permanent solution.,Be passionate about technology and how it can be harnessed to create world-class products.,Discern between solutions that provide real value, and ones that do not.,Focus on constant and never ending improvement.,Help colleagues succeed -- we’re all in this together!.,BS/MS in Computer Science.,Amazon AWS experience utilizing Cloudfront and APIs for provisioning and management.,Experience with configuration management tools such as Puppet, Capistrano.,Extensive knowledge of Linux, Rails, Grape, Sinatra and REST APIs.,Working knowledge of MongoDB and Redis.,Working knowledge of load-balanced and highly available setups.,Entrepreneurial spirit and excitement around shaping our product thinking.,Experience working with Agile Kanban workflow.,Experience in Mobile or Communication Platforms.,Excellent analytical, planning and process development skills.,Proven ability to work cross-functionally.,High level of initiative and strong business judgment.,Excellent communication, interpersonal skills and should be comfortable working in very dynamic and collaborative work environment.","
PUSHTech™ is seeking a star multi-skilled Software or Systems Engineer. You will work on the most e...","https://www.indeed.es/empleo/Devops-engineer-para-Push-Technology-en-Barcelona,-Barcelona-e3e799e538e947bf"
JOB173681306697,DevOps Engineer,"Awesome team culture,Quality, quality, quality,Building great products with a mission of helping students and educators achieve better learning outcomes,Scaling for hundreds of thousands of users,AWS,Nginx, Apache, MySQL, Java, PHP,Ruby, Perl, Python,Chef, Ansible, Docker,Atlassian ecosystem: Jira, Bamboo, Confluence,Advanced networking: switching, routing, security, high availability,5+ years of administration experience with Linux in a large SaaS environment,Experience working in a DevOps culture,Experience with configuration management tools (Ansible, Puppet, Chef, etc.),Involved in all aspects of building and maintaining large scale production infrastructure and services,Troubleshoot and resolve production issues,Drive the capacity planning process,Develop and maintain processes, tools, and documentation in support of production,Participate in the evaluation of new software, hardware, and infrastructure solutions,Participate in 24/7/365 on-call rotation,Strong Linux systems administration skills,Cloud service providers, especially AWS,Standard web software packages and languages like Nginx, Apache, MySQL, Java, PHP,Scripting and automation using shell, Ruby, Perl, Python, etc.,Continuous integration servers such as Bamboo, Jenkins, etc.,Monitoring and alerting systems such as NewRelic, CloudWatch, nagios, etc.",,"
DevOps Engineer more... ▼
Macmillan Learning is a part of the family-owned Holtzbrinck group of com...",http://justjobs.com/jobsearch/display/713210267?xp=rUcmHam8WgoZcdX8nb%218JNDteVZg3ucwyg2JqhAZEsAdXq7%21gVj7E9NBc4WotdaXUDGPNFOp07IcM1moRnCBmVukAivYsS8c15VO8IKilT%21dUcWS9WsAERFZH2Bo3FWyVb4PSs8VFrxQ7A7MpP7sSYyX95sf3YxEiL8pEoQ0Q%2AAbUGK7Gj9vrUzUfQ23RZerNn19fLLBHEkDI8sPBJwA3g%3D%3D
JOB175895708279,DevOps Engineer\u2013GTO,,,"Click the Facebook, Google+ or LinkedIn icons to share this job with your friends or contacts. Click...",https://illinoisjoblink.illinois.gov/ada/r/jobs/5693405
JOB176130993181,"DevOps Engineer - Leading ecommerce - AWS, Linux",Infrastructure as Code,"Serverless infrastructure (Linux on Amazon Web Services),Chef, Ansible, Puppet,Web Development (PHP, Python and Ruby)","
DevOps Engineer - Leading ecommerce - AWS, Linux
Burns Sheehan are working with a prestigious onlin...",https://www.careerjet.co.uk/clk/e19d13fb8dd230d40e501b0f2bb16b05.html
JOB176375056547,"Deloitte Cloud, AWS Consultant/ DevOps Engineer, Consultant/ Senior Consultant","Extensive experience with Amazon Web Services,Previous hands on technical experience leading DevOps teams,Leadership experience of driving technical strategy and mentoring and developing others,Experience of clearly communicating complex technical issues to clients and/or stakeholders,Experience with automation/configuration management using Terraform, Ansible or similar,Experience of continuous integration, automation and source control,One or more AWS Certifications,Proven experience of cloud infrastructure platforms and/or virtualisation – AWS, Azure, VMWare Why VMware?,Strategy & Operations",,"
What impact will you make? The Opportunity
Deloitte Cloud are looking for Cloud/DevOps engineers wh...",http://www.womenintechnology.co.uk/jobs/northern-ireland/digital/deloitte-cloud-aws-consultant-devops-engineer-consultant-senior-consultant/1155/
JOB176494668810,"Windows DevOps Engineer - London - £50,000 - £60,000",,,"
Windows DevOps Engineer - London - £50,000 - £60,000
Are you interested in working for a company th...",https://www.careerjet.co.uk/clk/96018fcb81a14a242aa4329e6000dbad.html
JOB176856171540,junior devops engineer.,,"Azure,CI/CD,Git,Linux,Bash,Powershell,Python,NodeJS,WMWare","
Azure, VMWare, Git, CI/CD, Linux, Bash, Powershell, Python, Node.JS
Graduate/Junior DevOps Engineer...",https://www.randstad.co.uk/jobs/junior-devops-engineer_royston_36822792/
JOB178368086649,Senior DevOps Engineer - Oracle Dyn (JoinOCI-Edge),,,"
Design, develop, troubleshoot and debug software programs for databases, applications, tools, netwo...",https://illinoisjoblink.illinois.gov/ada/r/jobs/5913471
JOB178450470348,DevOps Engineer/Administrator- Málaga,"Administrator profile DevOps experienced minimum 18 months in automating lifecycle software from the development phase to the operations and management of infrastructures, by using integration continuous deployment, management configuration, infrastructure and code, quality assurance, test automation, monitoring and provisioning environments.,Knowledge is required in Scripting for automation (bash, Windows Powershell, etc.,Infrastructure Cloud (AWS very desirable, Azure, OpenStack, Google, etc.),Platforms containers (Docker-very desirable-, Kubernetes, etc.),Tools Continuous Integration (Jenkins-indispensable-, Bamboo, TeamCity, Microsoft TFS VSO, etc.),Test automation (Selenium, Phabricator, Cucumber, HP, Microsoft TFS VSO, etc.),Quality check code (SonarQube, Microsoft TFS VSO, etc.),Lifecycle applications (Jira, Redmine, Rally, Microsoft TFS VSO, etc.),Configuration Management code and binaries (Git, Git Flow, Subversion, Nexus, Artifactory, etc.),Configuration Management Infrastructure (Chef, Puppet, Ansible, Vagrant, etc.),Administration application servers (Tomcat, JBoss, WildFly, WebLogic, Microsoft IIS, etc.),Monitoring tools (ELK, Graphana, Sensu, Nagios, etc.),Desirable medium-high English level,We offer Career by individual goals.",," Join Accenture and help transform leading organizations and communities around the world. The sheer...","https://www.indeed.es/empleo/Devops-engineer-administrator-para-Accenture-en-M%C3%A1laga,-M%C3%A1laga-a02d4b59127592d4"
JOB181378460706,Devops Engineer (puppet/chef/ansible) - Gain Kubernetes/ AWS,,,"
Devops Engineer (puppet/chef/ansible) Gain Kubernetes/ AWS (Greenfield Implementation)
Are you a De...",https://www.careerjet.co.uk/clk/415a0a2910e41520c6999c1df72186fd.html
JOB183536424427,DevOps Engineer,,," Job Description
Clarivate Analytics accelerates the pace of innovation by providing trusted insight...","http://www.indeed.es/empleo/Devops-engineer-para-Thomson-Reuters-en-Barcelona,-Barcelona-9ed1f4f8483d83d2"
JOB186330350491,DevOps Engineer - Central London - Growing Online Retailer,,," DevOps Engineer - Central London - Growing Online Retailer
Our client is looking for a DevOps Engin...",https://jobs.telegraph.co.uk/en-us/job/6413478/devops-engineer-central-london-growing-online-retailer/
JOB188670772224,devops engineer in milton keynes,,,"
job description
DevOps Engineer
£55,000
Flexible working
My client are one of the top ten technolog...",https://www.randstad.co.uk/jobs/devops-engineer_milton-keynes_13195296/
JOB188933319712,Platform Engineer / DevOps Engineer,Exposure to Agile methodologies and Continuous Integration/Build tools,"Linux/Unix system administration skills,Scripting experience","
DevOps Engineer / Platform Engineer / Leeds or Manchester / Linux, AWS, UNIX, Puppet / circa £50,00...",https://www.careerjet.co.uk/clk/f2ef15bb25c3a023801ce7123474ca00.html
JOB189450021410,DevOps Engineer,"Knowledge of Big Data technologies like Kafka, Spark, EMR, etc. is a plus","Maintain and enhance Headspace devops platform,Build CI/CD standards for use across the data engineering team,Standardize ops along with development for the data engineering team,Unify streaming and batch processing modes into one cohesive framework,Respond to critical Data support issues in a timely manner with some on-call support for critical job failures,Design and implement highly scalable, reliable development frameworks,Collaborate with other technical leads to integrate well-documented end-to-end design,Recommend alternative design and platform decisions (not always green-field,Administer, monitor, and deploy large scale data systems and services on AWS and cloud platforms,3+ years of hands-on experience in DevOps environments,Managing systems with configuration management (e.g. Ansible, Puppet, Chef, or Salt),Experience with CI/CD tools e.g. Jenkins, CircleCI,Deep experience with all things AWS,Experience supporting multiple coding languages e.g. Python, Java, Scala,Experience with SQL/NoSQL databases,Knowledge of data warehouses e.g. Redshift, Snowflake, Vertica, other MPP database engines is a plus,Knowledge of scheduling frameworks like Airflow is a plus","
About the DevOps Engineer role at Headspace:
At Headspace, we believe the power of health and happi...",https://www.builtinla.com/job/data/data-engineer/34103
